GrLivArea,LotArea,TotalBsmtSF,BsmtUnfSF,GarageArea,YearBuilt,LotFrontage,YearRemodAdd,BsmtFinSF1,OpenPorchSF
1103,10000,1103.0,348.0,462.0,1974,80.0,1974,755.0,84
874,7200,864.0,224.0,576.0,1971,60.0,1971,20.0,0
1419,8773,1487.0,536.0,543.0,2002,26.0,2002,951.0,68
1092,2760,525.0,525.0,440.0,1973,24.0,1973,0.0,0
1365,2160,765.0,363.0,440.0,1973,24.0,1973,402.0,36
1030,1890,494.0,212.0,264.0,1972,21.0,1972,282.0,0
948,1680,483.0,207.0,264.0,1972,21.0,1972,276.0,0
1092,1680,525.0,143.0,264.0,1972,21.0,1972,382.0,0
1069,4043,1069.0,186.0,440.0,1975,53.0,1975,727.0,55
1387,7514,943.0,462.0,300.0,1967,65.0,1975,373.0,0
1055,2280,1055.0,443.0,319.0,1976,24.0,1976,120.0,29
1456,2179,855.0,785.0,460.0,1976,24.0,1976,70.0,28
2589,16387,1738.0,369.0,831.0,2006,72.0,2006,1369.0,0
1618,16163,1618.0,1618.0,880.0,2004,110.0,2004,0.0,0
1740,12228,1721.0,1721.0,874.0,2006,108.0,2006,0.0,43
1868,14780,1868.0,363.0,1085.0,2005,120.0,2005,1505.0,56
2206,13975,1090.0,1090.0,670.0,2005,120.0,2006,0.0,95
2091,9942,1606.0,316.0,521.0,2005,82.0,2006,1290.0,84
2253,12867,1209.0,1209.0,575.0,2005,103.0,2006,0.0,142
2389,10672,1054.0,1054.0,672.0,2006,82.0,2006,0.0,64
2358,11643,1524.0,644.0,784.0,2005,82.0,2006,880.0,34
1792,13758,1792.0,560.0,925.0,2005,121.0,2006,1232.0,49
1780,14828,1780.0,397.0,816.0,2004,131.0,2005,1383.0,68
1914,13215,1420.0,426.0,746.0,2004,70.04995836802664,2004,994.0,127
1565,5911,1560.0,1088.0,556.0,2005,48.0,2005,472.0,56
1686,7740,1686.0,663.0,899.0,2006,61.0,2006,1023.0,100
1666,6373,1666.0,1251.0,575.0,2006,48.0,2006,415.0,75
1456,10237,728.0,728.0,390.0,2005,65.0,2006,0.0,24
1492,10237,738.0,738.0,440.0,2006,65.0,2006,0.0,32
1326,11660,1326.0,1326.0,427.0,2006,102.0,2006,0.0,0
2373,11631,1052.0,1052.0,632.0,2004,96.0,2005,0.0,46
1492,9073,738.0,738.0,440.0,2006,75.0,2006,0.0,32
1364,3087,1220.0,767.0,437.0,2006,43.0,2006,453.0,16
1511,2938,1368.0,330.0,398.0,2002,70.04995836802664,2002,1038.0,30
1548,3072,1365.0,306.0,388.0,2004,70.04995836802664,2004,1059.0,20
1142,3010,1142.0,1126.0,440.0,2005,43.0,2006,16.0,0
1598,9171,848.0,848.0,433.0,2004,59.0,2005,0.0,48
1889,8658,982.0,250.0,431.0,2000,70.04995836802664,2000,732.0,0
2322,12104,1035.0,1035.0,617.0,2006,70.04995836802664,2006,0.0,45
1976,9660,1044.0,253.0,885.0,1998,84.0,1998,791.0,31
2234,9545,1160.0,655.0,768.0,2000,83.0,2000,505.0,50
2855,9233,1540.0,358.0,774.0,2000,70.04995836802664,2000,1182.0,55
2726,10019,1342.0,815.0,725.0,1995,83.0,1995,527.0,169
3500,17242,1733.0,48.0,959.0,1993,114.0,1994,292.0,86
2494,10236,1290.0,742.0,803.0,1994,70.04995836802664,1995,380.0,95
2799,12585,1286.0,0.0,704.0,1993,70.04995836802664,1993,247.0,136
1964,12447,1100.0,1100.0,760.0,2005,75.0,2006,0.0,70
1670,15218,1670.0,108.0,928.0,2006,49.0,2006,1562.0,240
1504,10936,1504.0,1504.0,510.0,2006,85.0,2006,0.0,0
1278,8640,1278.0,1254.0,584.0,2006,72.0,2006,24.0,60
2640,13162,2036.0,200.0,792.0,2006,100.0,2006,1836.0,265
1716,8125,858.0,858.0,615.0,2005,65.0,2005,0.0,53
1142,7733,1142.0,1118.0,0.0,2005,74.0,2005,24.0,50
1400,11024,1400.0,1400.0,612.0,2005,91.0,2006,0.0,55
1131,13072,1131.0,1131.0,0.0,2005,63.0,2006,0.0,39
1686,7800,891.0,891.0,462.0,2005,65.0,2005,0.0,101
1585,7632,784.0,784.0,449.0,2005,74.0,2005,0.0,77
1837,8304,941.0,941.0,688.0,1997,70.0,1998,0.0,165
1731,9370,836.0,78.0,462.0,1992,70.0,1993,758.0,85
1398,7175,1398.0,494.0,542.0,1990,50.0,1991,904.0,46
1217,7175,1217.0,939.0,484.0,1991,50.0,1991,278.0,64
1320,9019,636.0,362.0,472.0,1994,70.04995836802664,1994,274.0,40
988,9100,988.0,952.0,624.0,1962,70.0,1962,36.0,0
1654,8927,0.0,0.0,528.0,1977,68.0,1977,0.0,0
1211,9240,864.0,252.0,576.0,1962,70.04995836802664,2002,612.0,0
984,9308,984.0,430.0,310.0,1965,70.04995836802664,1965,554.0,0
909,8450,882.0,450.0,294.0,1968,65.0,1968,162.0,155
925,8638,925.0,744.0,484.0,1963,70.04995836802664,1963,181.0,74
1024,13052,1024.0,312.0,308.0,1965,70.04995836802664,1965,712.0,0
912,8020,912.0,268.0,0.0,1964,70.04995836802664,1964,644.0,0
941,8789,912.0,253.0,288.0,1967,70.04995836802664,1967,659.0,0
2646,14330,1748.0,228.0,550.0,1974,100.0,1974,1023.0,100
2826,11025,1334.0,216.0,888.0,1992,105.0,1993,1118.0,208
1143,3628,1143.0,1143.0,588.0,2004,34.0,2004,0.0,191
1223,2544,600.0,600.0,480.0,2005,24.0,2005,0.0,166
1524,2998,756.0,403.0,440.0,2000,70.04995836802664,2000,353.0,32
1080,4447,530.0,530.0,496.0,2003,70.04995836802664,2003,0.0,50
1694,8314,569.0,569.0,434.0,1997,114.0,1998,0.0,382
1568,7180,1568.0,1568.0,564.0,2001,60.0,2002,0.0,266
1193,13110,1153.0,191.0,501.0,1972,79.0,1972,962.0,153
1334,10140,1334.0,713.0,477.0,1967,78.0,1967,553.0,20
1051,9600,1051.0,293.0,504.0,1968,80.0,1968,758.0,0
1770,8640,900.0,56.0,530.0,1968,72.0,1968,361.0,60
976,9360,976.0,216.0,504.0,1968,78.0,2004,760.0,0
898,8400,833.0,89.0,326.0,1968,70.0,1968,744.0,0
1051,9759,1051.0,252.0,264.0,1966,70.04995836802664,1966,799.0,88
1141,9600,1141.0,137.0,568.0,1967,80.0,1967,602.0,78
1565,8800,1187.0,34.0,299.0,1965,80.0,2000,901.0,25
1488,10368,1008.0,0.0,430.0,1964,70.04995836802664,1964,260.0,60
1440,9350,720.0,360.0,480.0,1964,85.0,1964,360.0,32
1248,10800,1248.0,616.0,286.0,1960,80.0,1960,632.0,0
816,8550,816.0,242.0,240.0,1934,60.0,1950,574.0,0
1043,9724,938.0,938.0,273.0,1947,68.0,1950,0.0,48
1433,9600,1251.0,336.0,441.0,1961,80.0,1990,915.0,0
1624,10858,1444.0,1404.0,240.0,1952,89.0,1952,40.0,40
1216,9600,1056.0,60.0,280.0,1951,80.0,1951,996.0,0
1728,9462,704.0,704.0,234.0,1949,79.0,1973,0.0,60
936,9888,936.0,450.0,240.0,1954,82.0,1975,486.0,0
1584,8917,1584.0,1584.0,506.0,1967,70.04995836802664,1967,0.0,0
1246,12700,1246.0,307.0,441.0,1964,70.04995836802664,1964,939.0,69
1008,9723,1008.0,1008.0,430.0,1963,109.0,1963,0.0,0
1364,8400,1179.0,556.0,331.0,1957,70.0,1957,623.0,60
1336,9610,1121.0,918.0,488.0,1958,70.04995836802664,1958,203.0,0
1370,10000,1058.0,99.0,300.0,1956,125.0,1956,678.0,0
1124,10152,1124.0,210.0,353.0,1956,72.0,1994,914.0,211
1050,8092,1050.0,226.0,286.0,1954,70.0,2000,824.0,0
1008,12778,1008.0,350.0,280.0,1952,66.0,2003,658.0,154
1575,10170,216.0,216.0,400.0,1951,75.0,1951,0.0,0
1145,7700,301.0,30.0,684.0,1956,55.0,1956,271.0,0
1005,11050,1005.0,517.0,319.0,1956,65.0,1956,488.0,0
1056,13600,1056.0,0.0,300.0,1955,80.0,1955,144.0,0
884,15428,884.0,143.0,270.0,1951,85.0,1991,741.0,0
2039,21299,929.0,929.0,791.0,1941,118.0,1963,0.0,0
1384,13300,1015.0,521.0,896.0,1956,70.0,2001,494.0,0
2640,22136,2171.0,1153.0,1008.0,1925,94.0,1975,1018.0,48
1312,7500,784.0,784.0,649.0,1947,50.0,1950,0.0,28
713,10410,713.0,713.0,371.0,1930,60.0,2001,0.0,75
715,10914,715.0,715.0,660.0,1929,60.0,1950,0.0,0
720,7008,448.0,448.0,280.0,1900,60.0,1998,0.0,0
1595,7200,663.0,325.0,528.0,1915,60.0,1950,338.0,0
1760,10818,1077.0,1077.0,648.0,1910,60.0,1950,0.0,0
1146,10184,1083.0,503.0,294.0,1963,83.0,1963,580.0,75
1207,9510,1135.0,434.0,264.0,1962,77.0,1985,701.0,240
1773,10800,1313.0,400.0,418.0,1961,80.0,1992,913.0,98
1472,11650,0.0,0.0,484.0,1959,86.0,1959,0.0,68
2448,18275,1438.0,802.0,441.0,1962,70.04995836802664,1998,636.0,102
1521,12144,910.0,455.0,597.0,1950,60.0,1950,455.0,0
1040,8544,0.0,0.0,400.0,1950,60.0,1950,0.0,0
1556,8512,1556.0,1556.0,0.0,1960,75.0,1960,0.0,0
1150,7000,1150.0,369.0,288.0,1961,70.0,1961,781.0,0
1045,7400,1045.0,236.0,528.0,1962,74.0,1962,809.0,0
864,7000,864.0,396.0,336.0,1962,70.0,1962,468.0,0
1025,7000,1025.0,72.0,0.0,1962,70.0,1962,953.0,80
2014,9856,716.0,716.0,624.0,1900,62.0,2005,0.0,72
1668,9600,1212.0,936.0,240.0,1948,60.0,1950,276.0,0
1657,5520,1147.0,863.0,162.0,1920,60.0,1980,284.0,0
1416,9600,780.0,399.0,400.0,1900,60.0,2004,381.0,24
1428,6451,712.0,504.0,576.0,1900,58.0,1970,208.0,0
1004,3960,502.0,502.0,200.0,1930,66.0,1950,0.0,0
1951,7745,938.0,938.0,576.0,1900,56.0,1950,0.0,6
1032,7741,1032.0,817.0,280.0,1924,56.0,1950,143.0,0
844,5633,844.0,844.0,216.0,1925,50.0,1950,0.0,81
864,7200,576.0,576.0,528.0,1950,60.0,1950,0.0,0
1376,7614,738.0,738.0,216.0,1905,42.0,1950,0.0,0
960,6000,960.0,384.0,576.0,1955,50.0,1955,576.0,0
1566,6000,816.0,816.0,450.0,1924,50.0,1950,0.0,0
492,7830,492.0,76.0,200.0,1921,52.0,1950,416.0,0
1182,9576,770.0,460.0,378.0,1945,56.0,1950,310.0,0
840,5747,798.0,798.0,250.0,1920,48.0,1950,0.0,0
2104,6300,1226.0,1226.0,432.0,1910,70.0,2005,0.0,341
1248,5976,624.0,624.0,0.0,1920,33.0,1950,0.0,130
960,9750,960.0,960.0,624.0,1958,65.0,1958,0.0,0
1020,4761,1020.0,1020.0,0.0,1918,63.0,1950,0.0,0
1827,11737,848.0,848.0,240.0,1924,69.0,1996,0.0,36
1162,6120,728.0,381.0,258.0,1930,51.0,1950,347.0,24
1324,6120,741.0,741.0,180.0,1930,51.0,1984,0.0,0
816,11672,816.0,816.0,210.0,1925,50.0,1950,0.0,0
2486,33120,1595.0,1595.0,576.0,1962,90.0,1962,0.0,0
1430,10320,596.0,596.0,370.0,1924,60.0,1950,0.0,0
1330,7518,396.0,396.0,390.0,1910,60.0,2004,0.0,72
819,9000,610.0,610.0,0.0,1919,50.0,1950,0.0,0
984,7200,984.0,641.0,308.0,1930,60.0,1950,343.0,0
1422,12375,806.0,477.0,288.0,1951,82.0,1951,329.0,0
1921,11136,1921.0,1921.0,576.0,1964,120.0,1964,0.0,180
1640,21370,0.0,0.0,394.0,1950,100.0,1950,0.0,0
1032,8250,0.0,0.0,260.0,1935,55.0,1950,0.0,0
879,5220,830.0,830.0,180.0,1936,50.0,1950,0.0,108
1073,5500,1073.0,190.0,246.0,2004,50.0,2004,510.0,120
1064,11327,1064.0,285.0,528.0,1967,70.04995836802664,1967,779.0,48
934,10366,912.0,456.0,336.0,1964,80.0,1964,456.0,0
1059,9000,1059.0,286.0,286.0,1966,75.0,1966,773.0,88
1458,9535,1176.0,0.0,512.0,1967,70.04995836802664,1967,194.0,0
1040,7176,960.0,166.0,616.0,1978,70.04995836802664,1978,794.0,0
1967,9662,1967.0,1967.0,580.0,1977,70.04995836802664,1977,0.0,0
1949,8235,1949.0,1466.0,586.0,1977,75.0,1977,483.0,0
872,17529,872.0,872.0,322.0,1924,70.04995836802664,1950,0.0,0
1830,20355,1865.0,229.0,521.0,1967,70.04995836802664,1967,810.0,115
1000,13050,1000.0,46.0,575.0,1963,87.0,1963,104.0,0
810,10820,782.0,88.0,576.0,1971,72.0,1972,535.0,0
1700,1700,430.0,33.0,450.0,1980,70.04995836802664,1981,397.0,36
1350,9375,967.0,168.0,504.0,1954,75.0,1954,799.0,0
1150,6488,799.0,569.0,215.0,1942,62.0,1950,230.0,0
2009,19950,672.0,672.0,795.0,1928,114.0,1950,0.0,42
3672,19800,1836.0,1411.0,836.0,1935,60.0,1990,425.0,80
1560,11679,1776.0,0.0,528.0,1962,78.0,1962,612.0,253
1488,12048,0.0,0.0,569.0,1952,80.0,2002,0.0,189
1057,10519,1057.0,1057.0,288.0,1955,70.0,1999,0.0,0
1609,9525,1000.0,532.0,305.0,1953,75.0,1953,468.0,0
2559,12128,868.0,319.0,506.0,1989,88.0,1989,549.0,245
1440,9069,1344.0,0.0,920.0,1993,73.0,1993,261.0,0
1876,11003,1308.0,1308.0,848.0,2005,133.0,2006,0.0,40
1208,7488,1208.0,815.0,632.0,2005,64.0,2005,393.0,58
1846,13377,1836.0,260.0,495.0,2006,90.0,2006,1576.0,32
1590,11645,1570.0,448.0,754.0,2005,78.0,2006,1122.0,80
1809,10984,945.0,945.0,638.0,2005,91.0,2006,0.0,54
1614,9316,1614.0,1558.0,576.0,2005,78.0,2005,56.0,45
1596,9316,784.0,784.0,610.0,2005,78.0,2005,0.0,45
1388,12000,1388.0,535.0,522.0,1968,80.0,1968,853.0,58
1100,13015,1100.0,1100.0,462.0,1996,95.0,1996,0.0,0
1499,12438,781.0,781.0,473.0,1995,65.0,1995,0.0,91
1425,8685,1425.0,579.0,591.0,1998,70.04995836802664,1998,846.0,130
1749,9272,842.0,342.0,515.0,1999,68.0,1999,500.0,85
1779,13426,951.0,57.0,586.0,1999,72.0,2000,894.0,107
1388,8340,675.0,166.0,317.0,1977,50.0,1977,509.0,36
1282,10385,995.0,0.0,672.0,1978,42.0,1978,595.0,0
864,7200,864.0,427.0,297.0,1972,60.0,1972,437.0,0
1762,9930,826.0,370.0,591.0,2002,70.04995836802664,2002,456.0,54
1755,9468,840.0,201.0,530.0,1999,45.0,1999,639.0,73
1358,11088,1348.0,476.0,418.0,2002,70.04995836802664,2002,872.0,166
1909,8726,872.0,872.0,529.0,2002,70.0,2002,0.0,108
2214,10566,1090.0,170.0,646.0,1999,67.0,1999,920.0,80
2049,21533,1065.0,1065.0,467.0,1996,70.04995836802664,1997,0.0,48
1939,11250,1054.0,258.0,555.0,1998,90.0,1998,796.0,84
1995,11250,930.0,245.0,610.0,1995,90.0,1996,685.0,170
848,4435,848.0,131.0,420.0,2003,37.0,2003,717.0,0
1390,8810,1390.0,390.0,545.0,2003,70.0,2003,1000.0,68
1737,8581,851.0,851.0,578.0,2006,74.0,2006,0.0,105
1611,8400,784.0,784.0,572.0,2005,70.0,2005,0.0,36
1336,8772,1336.0,340.0,502.0,2005,65.0,2006,996.0,43
1436,8777,676.0,166.0,528.0,1910,67.0,2000,173.0,0
1012,7840,976.0,0.0,0.0,1975,38.0,1975,976.0,0
1176,16133,1176.0,329.0,360.0,1969,73.0,1969,847.0,92
1724,7162,796.0,796.0,616.0,2003,62.0,2004,0.0,57
914,8050,914.0,142.0,0.0,2002,75.0,2002,475.0,0
2314,11060,1150.0,1150.0,502.0,2003,90.0,2005,0.0,274
1072,3675,547.0,0.0,525.0,2005,35.0,2006,547.0,44
1709,2522,970.0,970.0,380.0,2004,24.0,2004,0.0,40
936,6956,624.0,624.0,265.0,1948,56.0,1950,0.0,0
1338,7822,832.0,832.0,528.0,1915,72.0,1950,0.0,0
1669,8707,1093.0,1093.0,288.0,1924,62.0,1950,0.0,0
1482,16012,954.0,263.0,609.0,1954,60.0,1968,691.0,30
1414,8248,864.0,864.0,0.0,1922,45.0,1950,0.0,0
498,8088,498.0,498.0,216.0,1922,60.0,1955,0.0,0
1273,11388,616.0,616.0,275.0,1910,76.0,1993,0.0,0
1551,10890,1058.0,128.0,240.0,1938,60.0,1950,930.0,0
1340,6430,780.0,0.0,440.0,1945,58.0,1950,780.0,0
1479,7000,624.0,200.0,312.0,1926,43.0,1997,424.0,0
1510,4899,755.0,450.0,216.0,1920,69.0,1950,305.0,0
1636,9399,818.0,818.0,288.0,1919,54.0,1950,0.0,0
1465,10164,992.0,346.0,240.0,1939,84.0,1950,646.0,126
1288,6191,824.0,440.0,240.0,1941,51.0,1950,384.0,0
1550,21780,817.0,817.0,318.0,1920,66.0,1950,0.0,0
1717,12400,901.0,299.0,410.0,1940,80.0,1950,602.0,0
1671,8170,1022.0,496.0,451.0,1929,81.0,1950,526.0,0
1609,12320,637.0,637.0,579.0,1932,70.0,1990,0.0,0
1801,14210,697.0,697.0,365.0,1930,70.0,1959,0.0,90
2315,15600,1168.0,408.0,342.0,1950,78.0,1963,760.0,0
976,7288,976.0,671.0,215.0,1942,50.0,1950,305.0,0
1285,7000,861.0,487.0,506.0,1926,50.0,1950,374.0,0
672,8534,432.0,432.0,0.0,1925,61.0,1950,0.0,0
641,7030,641.0,641.0,272.0,1925,50.0,1950,0.0,0
1638,9060,967.0,967.0,384.0,1957,75.0,1957,0.0,21
729,12366,0.0,0.0,0.0,1945,69.0,1950,0.0,0
1396,9000,660.0,660.0,0.0,1951,50.0,1951,0.0,0
936,8520,216.0,216.0,0.0,1916,60.0,1950,0.0,0
1778,5748,1573.0,0.0,495.0,2005,41.0,2006,1573.0,53
1646,3842,1594.0,30.0,525.0,2004,44.0,2005,1564.0,53
1625,23580,1625.0,849.0,576.0,1979,69.0,1979,776.0,28
1664,8385,1664.0,1664.0,616.0,1978,65.0,1978,0.0,0
1491,9116,1491.0,1491.0,490.0,2001,70.0,2001,0.0,100
1210,11080,1128.0,552.0,528.0,1975,140.0,1975,576.0,0
1650,50102,1632.0,723.0,518.0,1958,70.04995836802664,1958,909.0,0
1403,8098,1381.0,129.0,470.0,2000,70.04995836802664,2000,1136.0,173
1960,13618,1728.0,378.0,714.0,2005,95.0,2006,1350.0,38
1838,11577,1838.0,383.0,682.0,2005,88.0,2006,1455.0,225
1600,31250,0.0,0.0,270.0,1951,125.0,1951,0.0,0
1368,7020,1288.0,45.0,784.0,1997,78.0,1997,1243.0,48
1304,2665,264.0,264.0,336.0,1977,41.0,1977,0.0,0
874,10172,864.0,423.0,288.0,1968,58.0,2003,441.0,120
1652,11836,1652.0,1503.0,928.0,1970,70.04995836802664,1970,149.0,0
630,1470,630.0,108.0,0.0,1970,21.0,1970,522.0,0
1092,1484,546.0,294.0,253.0,1972,21.0,1972,252.0,0
1360,13384,1104.0,641.0,336.0,1969,80.0,1979,119.0,0
1092,1533,546.0,138.0,286.0,1970,21.0,1970,408.0,0
1092,1526,546.0,546.0,0.0,1970,21.0,1970,0.0,34
1092,1936,546.0,546.0,0.0,1970,21.0,1970,0.0,0
1092,1894,546.0,294.0,286.0,1970,21.0,1970,252.0,24
1224,20000,1224.0,0.0,576.0,1960,160.0,1996,1224.0,0
970,10441,912.0,575.0,0.0,1992,62.0,1992,337.0,32
2000,9627,996.0,238.0,650.0,1993,74.0,1994,758.0,48
